id,tweet_created_at,text,user,bio,location,hashtags,user_mentions,in_reply,protected,followers_count,friends_count,listed_count,created_at,favourites_count,geo_enabled,verified,statuses_count,coordinates,is_quote_status,retweet_count,retweeted,lang,source,place,kwd 
1601530655560544256,2022-12-10 10:53:57+00:00,"90 + 11. GOAAAAL GOAAAL GOAAAAAAL!!!!! 🚀

#WorldCup #NEDARG https://t.co/3j3Pz5QWuH",Westbro777,,,"[{'text': 'WorldCup', 'indices': [57, 66]}, {'text': 'NEDARG', 'indices': [67, 74]}]",1,,False,7,151,1,2022-06-07 07:24:27+00:00,284,False,False,58,,False,1645,False,en,Twitter for Android,,w
1601530655141408768,2022-12-10 10:53:57+00:00,The belly of the #WorldCup beast https://t.co/0ERsk4MIO9,AirilAdzmi,,,"[{'text': 'WorldCup', 'indices': [36, 45]}]",1,,False,307,212,2,2011-01-12 12:30:51+00:00,2252,True,False,14668,,False,678,False,en,Twitter for Android,,w
1601530647046230017,2022-12-10 10:53:55+00:00,"Hakim Ziyech, 🇲🇦 star, donated all of his #WorldCup bonuses ($325,000) to poor people in Morocco. This team is historic on many levels. https://t.co/JnE9Ll6e5q",PharaDaDiva,"I can’t never lose, what u thought? #ForeverBlessed",Guadeloupe/Miami,"[{'text': 'WorldCup', 'indices': [61, 70]}]",1,,False,58,57,3,2009-08-03 14:49:20+00:00,14796,True,False,1492,,False,1040,False,en,Twitter for iPhone,,w
1601530634593513472,2022-12-10 10:53:52+00:00,"Ok, think that was one of the best games of football I’ve ever seen #netherlandsargentina #worldcup #qatar @ Lusail Stadium https://t.co/YJBpd2jcAv",Ramy_Alkadhi,Jack of all trades 🦊 @anghami @uselessconvo #gooner P.S. Order my debut novel Ray from @olympiapublishers (link in Bio).,"Dubai, United Arab Emirates","[{'text': 'netherlandsargentina', 'indices': [68, 89]}, {'text': 'worldcup', 'indices': [90, 99]}, {'text': 'qatar', 'indices': [100, 106]}]",0,,False,409,524,17,2011-10-16 03:55:11+00:00,1041,True,False,3895,"{'type': 'Point', 'coordinates': [51.49367396, 25.42592208]}",False,0,False,en,Instagram,"Place(_api=<tweepy.api.API object at 0x0000024F04B4CC40>, id='0143e8c87da6fde1', url='https://api.twitter.com/1.1/geo/id/0143e8c87da6fde1.json', place_type='admin', name='Al Dhaayen', full_name='Al Dhaayen, Qatar', country_code='QA', country='Qatar', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000024F04B4CC40>, type='Polygon', coordinates=[[[50.7813674, 25.3644593], [51.5446875, 25.3644593], [51.5446875, 25.5692], [50.7813674, 25.5692]]]), attributes={})",w
1601530620043141120,2022-12-10 10:53:49+00:00,"@FIFAWorldCup what kind of rule is this 
Germany spain is out but Argentina lost to Saudi but Still reached semi
Netherlands  best team to win worldcup but luck not in their favour luck  always 
Argentina is losers without luck",OneNikensay203,"The rock says
Know your own role and shutup candypoo.
Middle finger to sangiis",,[],1,,False,8,21,0,2021-08-23 11:14:14+00:00,952,False,False,1106,,False,0,False,en,Twitter Web App,,w
1601530585335627776,2022-12-10 10:53:41+00:00,"Todays Giveaway is the Matrix Neo Funko NFT!

To Enter this one:

Follow @MotiveNFT
 
Tag as many friends as you can

Winner announced 24 hours!

#WaxHolidaysCalendar #NFTGiveaway #ContestAlert #waxfam #FTX #WorldCup #Crypto 

@coinkit_ mon 10 450 BTC https://t.co/8Dw1wS7PZX",Ramezalhosam,,Yemen,[],2,,False,32,255,0,2022-11-19 18:09:57+00:00,1374,False,False,1078,,False,309,False,en,Twitter for Android,,w
1601530570567487489,2022-12-10 10:53:37+00:00,"#Messi is the man for the crucial moments. The passion, this joy - he really wants it. All of Argentina wishes him the #WorldCup title and I'm sure many others do it as well.",nocontextbru,camionero culo roto, mica 💓,"[{'text': 'Messi', 'indices': [21, 27]}]",1,,False,861,405,5,2015-01-15 17:00:52+00:00,128199,False,False,64802,,False,6691,False,en,Twitter for Android,,w
1601530563629699072,2022-12-10 10:53:36+00:00,"#Messi is the man for the crucial moments. The passion, this joy - he really wants it. All of Argentina wishes him the #WorldCup title and I'm sure many others do it as well.",YungWelling,Trying to be different from the others 💯💯,"Kumasi, Ghana","[{'text': 'Messi', 'indices': [21, 27]}]",1,,False,676,1014,0,2020-09-19 17:24:38+00:00,33059,False,False,865,,False,6691,False,en,Twitter for Android,,w
1601530559041536000,2022-12-10 10:53:34+00:00,"#Messi is the man for the crucial moments. The passion, this joy - he really wants it. All of Argentina wishes him the #WorldCup title and I'm sure many others do it as well.",SireLemmyy,https://t.co/lRxIubXKzU https://t.co/4vLYFbBB0v…,,"[{'text': 'Messi', 'indices': [21, 27]}]",1,,False,442,369,3,2018-09-11 21:19:41+00:00,53470,True,False,49672,,False,6691,False,en,Twitter for iPhone,,w
1601530543794835456,2022-12-10 10:53:31+00:00,@Brilafm889 #worldcup #fanscorner I think the first penalty taker is very important when it comes to shootout because of pressure. Once you loose a first penalty there is a kind of mental breakdown that can happen to the remaining players,OlayinkaSahee11,"😍😍😍😍
Studies Forestry and wild life management at FUNAAB. Wizkid and Lionel FC. ⚽⚽⚽","Lagos, Nigeria","[{'text': 'worldcup', 'indices': [12, 21]}, {'text': 'fanscorner', 'indices': [22, 33]}]",1,1601529446343020544,False,234,476,1,2017-09-28 00:58:21+00:00,12456,False,False,3780,,False,0,False,en,Twitter for Android,,w
1601530542352048128,2022-12-10 10:53:30+00:00,"1/It's Matchday⚽️

Show support to your #worldcup team &amp; Win $500 in #UFT🎉

🏦Fans can lend &amp; borrow #ARG #BRT #VATRENI #NED on #UniLendV2 testnet

💰Participate:https://t.co/gEjudmDuML

Testnet:https://t.co/l7v9Hgoyhz

Claim tokens from @ChainDropFaucet: https://t.co/CdhEzVrRqb https://t.co/HcJvs56DH5",cattaw1ns,"Bismillah bisa win bigwin di semua host legit
- $10.000 aamiin

#6️⃣5️⃣🎹",♡,"[{'text': 'worldcup', 'indices': [61, 70]}, {'text': 'UFT', 'indices': [94, 98]}, {'text': 'ARG', 'indices': [129, 133]}, {'text': 'BRT', 'indices': [134, 138]}, {'text': 'VATRENI', 'indices': [139, 147]}]",1,,False,971,4142,2,2022-01-19 13:14:44+00:00,10229,False,False,55373,,False,4476,False,en,Twitter for Android,,w
1601530515961835520,2022-12-10 10:53:24+00:00,"One of the versatile football players of all time @KAKA .
Love from india.I wish I would meet you once and handover my art to you sir ……
With huge respect #QatarWorldCup2022 #Brazil #Messi𓃵 #WorldCup #Argentina #FIFAWorldCup @KAKA https://t.co/G16t8XjcGI https://t.co/mJEQijg9Bf",RafiyaIrshad,"Typography artist🎨
ASIA BOOK OF RECORDS 🏅
INDIA BOOK OF RECORDS 🇮🇳🏅
Biochemistry post graduate 👩‍🎓",,[],1,,False,264,130,0,2021-02-17 12:17:22+00:00,605,True,False,426,,False,0,False,en,Twitter for iPhone,,w
1601530474286837761,2022-12-10 10:53:14+00:00,"They are Promoting “ISLAM” we will trend against FIFA to make it worst Worldcup ever (thats what enemies planned)

You will see so much Upsets that this will become most interesting worldcup in the history (Thats what “ALLAH” Planned) 

#FIFAWorldCup #FIFAWorldCupQatar2022 https://t.co/2egmOqvEbC",Itx_Wahab123,"Social Media Activist |Blogger| Graduated 👨‍🎓| https://t.co/8IimNJMddx | Proud Pakistani 🇵🇰
Send me secret msg 👉
https://t.co/6hJIB4wCNZ",Pakistan,[],1,,False,58972,8380,16,2021-03-11 17:12:17+00:00,471930,True,False,120701,,False,35,False,en,Twitter for Android,,w
1601530467533979650,2022-12-10 10:53:13+00:00,"💸 $100 GIVEAWAY - Guess the score! ⚽

▶️ RT + Follow
▶️ Guess the score (only 1 answer allowed before the game started)

England 🆚 France

Make sure to place your bets on https://t.co/X4T1SxUh56 in our $500,000 event! https://t.co/rq0xuXmxwj",jorge_sisuniuk,"Yo, si, yo soy quien te consuela. Entonces, ¿por qué les temes a simples seres humanos que se marchitan como la hierba y desaparecen? - Isaías 51:12","Mar del Plata, Argentina",[],1,,False,72,2158,0,2020-04-07 21:41:41+00:00,20028,False,False,35454,,False,1230,False,en,Twitter for iPhone,,w
1601530450912382976,2022-12-10 10:53:09+00:00,"Neymar says that the referee made mistakes that benefited croatia
#Brazil 
#WorldCup https://t.co/SoEHozxvWf",Nica_Jung,❤️ไม่ได้หลายใจ แค่ชื่นชอบหลายคน😁เมนร้องหลักLuhan❤️เมนนักแสดงหลักWulei❤️Denglun❤️และยูโร ในคอนเซปไม่ดราม่า แม้เรื่องผู้หญิงของเมน เมนรักใครเราก็รักด้วย,,"[{'text': 'Brazil', 'indices': [85, 92]}, {'text': 'WorldCup', 'indices': [94, 103]}]",1,,False,66,925,0,2012-05-15 09:26:23+00:00,2155,True,False,4841,,False,2,False,en,Twitter for iPhone,,w
1601530427818512384,2022-12-10 10:53:03+00:00,The best #WorldCup player!  😂😂 https://t.co/a0wdsmTVbA,ardbjatti,,,"[{'text': 'WorldCup', 'indices': [24, 33]}]",1,,False,5,116,0,2022-09-08 14:20:03+00:00,2625,False,False,232,,False,175,False,en,Twitter for Android,,w
1601530427378126848,2022-12-10 10:53:03+00:00,"#Messi is the man for the crucial moments. The passion, this joy - he really wants it. All of Argentina wishes him the #WorldCup title and I'm sure many others do it as well.",united2religion,,,"[{'text': 'Messi', 'indices': [21, 27]}]",1,,False,10,516,0,2022-10-03 09:52:37+00:00,3009,False,False,74,,False,6691,False,en,Twitter for iPhone,,w
1601530409409708037,2022-12-10 10:52:59+00:00,"🏆 #WorldCup Quarter-finals Predictor Session 7 !

⚽️ Morocco🇲🇦 vs Portugal🇵🇹

🎁 5 × Fantasy Football Mystery Box ➡️ https://t.co/o23o7wHG1z
💵 Chance to share Quarter-finals Prize Pool

🔹 Reply with your score
🔹 RT &amp; TAG 3 frd",omiejc_bart,"Crypto 💪🔥 Web3.0 STEPN
🇵🇱
#stepn #nft #metaverse",,"[{'text': 'WorldCup', 'indices': [16, 25]}]",1,,False,224,1634,7,2017-08-11 20:22:59+00:00,13974,False,False,6512,,False,54,False,en,Twitter Web App,,w
1601530368129056769,2022-12-10 10:52:49+00:00,"Actually i was happy that #Brazil lost! These new kids on block like #Neymar do know how to stay humble and carry the weight of  a country on their shoulders,to them everything is just showbiz!! #WorldCup",_WhizKid_,Untamed. I breathe in power and breathe out weakness. I am the master of my fate and the captain of my soul.,"Seattle, WA","[{'text': 'Brazil', 'indices': [26, 33]}, {'text': 'Neymar', 'indices': [69, 76]}]",0,,False,894,1097,7,2011-08-26 09:32:11+00:00,5953,True,False,22408,,False,0,False,en,Twitter for iPhone,"Place(_api=<tweepy.api.API object at 0x0000024F04B4CC40>, id='2481e36886b27a9b', url='https://api.twitter.com/1.1/geo/id/2481e36886b27a9b.json', place_type='city', name='Pacific', full_name='Pacific, WA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000024F04B4CC40>, type='Polygon', coordinates=[[[-122.2717052, 47.257227], [-122.2238154, 47.257227], [-122.2238154, 47.274297], [-122.2717052, 47.274297]]]), attributes={})",w
1601530351511568385,2022-12-10 10:52:45+00:00,"1/It's Matchday⚽️

Show support to your #worldcup team &amp; Win $500 in #UFT🎉

🏦Fans can lend &amp; borrow #ARG #BRT #VATRENI #NED on #UniLendV2 testnet

💰Participate:https://t.co/gEjudmDuML

Testnet:https://t.co/l7v9Hgoyhz

Claim tokens from @ChainDropFaucet: https://t.co/CdhEzVrRqb https://t.co/HcJvs56DH5",yllwns,—☆ luck is on someone's side, philo / yellow,"[{'text': 'worldcup', 'indices': [61, 70]}, {'text': 'UFT', 'indices': [94, 98]}, {'text': 'ARG', 'indices': [129, 133]}, {'text': 'BRT', 'indices': [134, 138]}, {'text': 'VATRENI', 'indices': [139, 147]}]",1,,False,117,3715,0,2022-03-01 16:25:47+00:00,18164,False,False,35318,,False,4477,False,en,Twitter for Android,,w
1601530347149484032,2022-12-10 10:52:44+00:00,"#Messi is the man for the crucial moments. The passion, this joy - he really wants it. All of Argentina wishes him the #WorldCup title and I'm sure many others do it as well.",geraldcosbyyy,You should know you fuckn’ with a star boy⭐️ GGMU🔴⚪️⚫️,"Accra, Ghana","[{'text': 'Messi', 'indices': [21, 27]}]",1,,False,412,416,0,2018-06-27 01:31:35+00:00,13396,False,False,2992,,False,6693,False,en,Twitter for iPhone,,w
1601530337875886082,2022-12-10 10:52:42+00:00,"#US-based soccer #Journalist #GrantWahl dies in #Qatar , a day after criticising Qatari #WorldCup organisers for their lack of empathy towards migrant labourers
“World Cup Daily, Day 25 - Fútbol with Grant Wahl”:  https://t.co/N1N3NIHqSU",Sanatanai07,"Law & Advocacy, Political Analyst, Consultancy,Geopolitics, Regional & International Affairs,ClimateAction, Sustainable Environment ;Tea Addict, Photography.",,"[{'text': 'US', 'indices': [0, 3]}, {'text': 'Journalist', 'indices': [17, 28]}, {'text': 'GrantWahl', 'indices': [29, 39]}, {'text': 'Qatar', 'indices': [48, 54]}, {'text': 'WorldCup', 'indices': [88, 97]}]",0,,False,4530,4999,224,2009-08-22 18:10:31+00:00,95189,True,False,37673,,False,0,False,en,Twitter for iPhone,,w
1601530336462401536,2022-12-10 10:52:41+00:00,"#EricWahl, the brother of American journalist #GrantWahl, who died yesterday during a #WorldCup match, claims on #instagram his brother was murdered because he wore a #rainbow shirt. His brother was healthy and had no medical condition. #Qatar2022 https://t.co/eJPN1RTSFa",newsflash_TF,𝙳𝚊𝚒𝚕𝚢 𝚗𝚎𝚠𝚜 𝚒𝚗 𝚊 𝚗𝚞𝚝𝚜𝚑𝚎𝚕𝚕,World,"[{'text': 'EricWahl', 'indices': [18, 27]}, {'text': 'GrantWahl', 'indices': [64, 74]}, {'text': 'WorldCup', 'indices': [104, 113]}]",1,,False,2888,1,9,2017-05-07 09:54:24+00:00,3694,False,False,3450,,False,2,False,en,Twitter for iPhone,,w
1601530326999715840,2022-12-10 10:52:39+00:00,"🗣️ Louis van Gaal before the match:
""It seems that #Argentina is afraid of us""
""In 2014 #Messi𓃵 did not touch the ball""
""It is not necessary to narrate Messi""
""Messi does not press, Argentina plays with 10""
""We have the advantage on penalties""

#WorldCup

After penalties 😁👇 https://t.co/AwcpEvXRdU",MessiHarsha,"DIE HARD FAN OF POWER ⭐@PuneethRajkumar //
GOD OF FOOTBALL  Leo MESSI 🐐⚽.","Bengaluru, India","[{'text': 'Argentina', 'indices': [65, 75]}, {'text': 'Messi𓃵', 'indices': [102, 109]}]",1,,False,630,984,0,2021-05-10 10:19:37+00:00,19402,False,False,20168,,False,49,False,en,Twitter for Android,,w
1601530305684574208,2022-12-10 10:52:34+00:00,"#Messi is the man for the crucial moments. The passion, this joy - he really wants it. All of Argentina wishes him the #WorldCup title and I'm sure many others do it as well.",BeingBeast04,Salman Khan Fan||Messi FanllCricket Lover||Movie Buff||Maths Aficionado||Avid ReaderllCSK Die Hard Fan||Roman Reigns and WWE Fan||,"Patna, India","[{'text': 'Messi', 'indices': [21, 27]}]",1,,False,503,838,1,2018-08-17 03:26:53+00:00,37780,True,False,43341,,False,6693,False,en,Twitter for Android,,w
1601530301158936576,2022-12-10 10:52:33+00:00,"1/It's Matchday⚽️

Show support to your #worldcup team &amp; Win $500 in #UFT🎉

🏦Fans can lend &amp; borrow #ARG #BRT #VATRENI #NED on #UniLendV2 testnet

💰Participate:https://t.co/gEjudmDuML

Testnet:https://t.co/l7v9Hgoyhz

Claim tokens from @ChainDropFaucet: https://t.co/CdhEzVrRqb https://t.co/HcJvs56DH5",B1GW1N_jan2023,"KunFayakun 
Allah Maha Besar ❤️",,"[{'text': 'worldcup', 'indices': [61, 70]}, {'text': 'UFT', 'indices': [94, 98]}, {'text': 'ARG', 'indices': [129, 133]}, {'text': 'BRT', 'indices': [134, 138]}, {'text': 'VATRENI', 'indices': [139, 147]}]",1,,False,17,769,0,2022-11-29 11:19:51+00:00,838,False,False,1308,,False,4477,False,en,Twitter for Android,,w
1601530298843680769,2022-12-10 10:52:32+00:00,"Emotions runs high as the FIFA World Cup Qatar 2022 inching towards the end!

#fifa #katara #qatar #doha #public #diplomacy #football #soccer #sports #worldcup #worldcup2022 #fifaworldcup #ctto 

https://t.co/DslpSdsHPW",kpdcenter,"President of GPDNetwork. We aim to strengthen Public Diplomacy Concept, by building and connecting a network of local global, and international institutes.","Doha, Qatar","[{'text': 'fifa', 'indices': [78, 83]}, {'text': 'katara', 'indices': [84, 91]}, {'text': 'qatar', 'indices': [92, 98]}, {'text': 'doha', 'indices': [99, 104]}, {'text': 'public', 'indices': [105, 112]}]",0,,False,3363,3751,5,2019-05-01 13:47:44+00:00,47,True,False,2429,,False,0,False,en,Twitter Web App,,w
1601530252605665281,2022-12-10 10:52:21+00:00,"This worldcup is CORRUPTION! #referee This is what #CORRUPTION looks like! This is what #matchfixing is! Matchfixing by #lahoz,  Argentina and the criminal #Infantino. #FIFAWorldCup  #QatarWorldCup2022 #NEDARG https://t.co/HGZ7vYHX1W",sophieazure,,,"[{'text': 'referee', 'indices': [45, 53]}, {'text': 'CORRUPTION', 'indices': [67, 78]}, {'text': 'matchfixing', 'indices': [104, 116]}]",1,,False,0,0,0,2022-08-03 23:50:33+00:00,23,False,False,13,,False,10,False,en,Twitter for iPhone,,w
1601530244514861056,2022-12-10 10:52:19+00:00,"Rejected as a Youth Player: 10yo Modric went on trial to Hajduk Split. Hajduk scouts considered Modric too slight &amp; too weak to become a top-level footballer

• Won 5 UCLs w/Real Madrid
• Played 2018 #WorldCup Final w/🇭🇷
• Won Ballon d'Or
• 2022 WorldCup Semi-Final✅ https://t.co/t2vnATfgsv",majdi_rm7,‏‏don't wake me up,,[],1,,False,1061,62,39,2013-10-18 22:04:55+00:00,841,True,False,654369,,False,11,False,en,Twitter for Android,,w
1601530206447357953,2022-12-10 10:52:10+00:00,"🏴󠁧󠁢󠁥󠁮󠁧󠁿 ENGLAND VS FRANCE 🇫🇷 

#smsports #FIFAWorldCup #WorldCup #WorldCup2022 #rashford #mbappe #ENGFRA https://t.co/8wKXKCgTJ6",ZaleRashy,• @ManUtd 🔴 • @Mya_dadju Lil’ Sis ❤️,Stretford End ,"[{'text': 'smsports', 'indices': [44, 53]}, {'text': 'FIFAWorldCup', 'indices': [54, 67]}, {'text': 'WorldCup', 'indices': [68, 77]}, {'text': 'WorldCup2022', 'indices': [78, 91]}, {'text': 'rashford', 'indices': [92, 101]}, {'text': 'mbappe', 'indices': [102, 109]}, {'text': 'ENGFRA', 'indices': [110, 117]}]",1,,False,8652,1552,1,2019-07-31 18:03:37+00:00,55832,True,False,70737,,False,2,False,en,Twitter for iPhone,,w
1601530168677662721,2022-12-10 10:52:01+00:00,"#WORLDCUP #FANSCORNER

Jurgen Klinsmann has slammed Brazil's decision to not give Neymar the first penalty during the shootout vs Croatia.

Do you agree that Neymar, taking the first penalty would have favoured Brazil in the shoot out? 

How important is the first penalty taker? https://t.co/RUJr9tFOjx",SureBlaqBoi_,"|😎Sports Journalist @brilafm889| |Radio| |Mourinho FC|
|Red Mancunian|",Lagos. Nigeria,"[{'text': 'WORLDCUP', 'indices': [16, 25]}, {'text': 'FANSCORNER', 'indices': [26, 37]}]",1,,False,1135,1479,0,2015-08-25 19:18:56+00:00,29479,True,False,6481,,False,1,False,en,Twitter for Android,,w
1601530164395278337,2022-12-10 10:52:00+00:00,"Neymar answers to why he didnt take any of the penalties 
#Brazil 
#WorldCup https://t.co/vXU66ObLDd",Nica_Jung,❤️ไม่ได้หลายใจ แค่ชื่นชอบหลายคน😁เมนร้องหลักLuhan❤️เมนนักแสดงหลักWulei❤️Denglun❤️และยูโร ในคอนเซปไม่ดราม่า แม้เรื่องผู้หญิงของเมน เมนรักใครเราก็รักด้วย,,"[{'text': 'Brazil', 'indices': [77, 84]}, {'text': 'WorldCup', 'indices': [86, 95]}]",1,,False,66,925,0,2012-05-15 09:26:23+00:00,2155,True,False,4841,,False,1,False,en,Twitter for iPhone,,w
1601530161421512704,2022-12-10 10:52:00+00:00,"#Messi is the man for the crucial moments. The passion, this joy - he really wants it. All of Argentina wishes him the #WorldCup title and I'm sure many others do it as well.",IsshackBen,"bleu😎 à l'Université Gaston Berger
from GW",,"[{'text': 'Messi', 'indices': [21, 27]}]",1,,False,53,203,0,2022-02-07 01:44:05+00:00,6843,False,False,1184,,False,6693,False,en,Twitter for Android,,w
1601530151971753985,2022-12-10 10:51:57+00:00,"G.O.A.T Squad NFT is the NFT collection of 8650 randomly-minted GOATs following the theme of the most anticipated sport event in the world: The World Cup.
mint here: https://t.co/M0bbVK53CV
#souffl3  #nft  #aptosnft  #worldcup  #aptos  #football",Churchill138,$DATA,,[],0,,False,105,412,2,2017-12-21 03:46:44+00:00,162,False,False,370,,False,0,False,en,Twitter Web App,,w
1601530146569129984,2022-12-10 10:51:56+00:00,"🦁🦁🦁 Come on England! 

#WorldCup #FIFAWorldCup #whyamisonervous https://t.co/Mv9OEHksZD",chantalboyajian,I come here to talk to myself | 🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇦🇲 🇺🇸 | RTs / Likes ≠ Endorsements,"Thousand Oaks, CA","[{'text': 'WorldCup', 'indices': [23, 32]}, {'text': 'FIFAWorldCup', 'indices': [33, 46]}, {'text': 'whyamisonervous', 'indices': [47, 63]}]",0,,False,2847,2263,62,2009-05-27 06:46:06+00:00,4172,True,False,24292,,True,0,False,en,Twitter for iPhone,,w
1601530143331463169,2022-12-10 10:51:55+00:00,"Todays Giveaway is the Matrix Neo Funko NFT!

To Enter this one:

Follow @MotiveNFT
 
Tag as many friends as you can

Winner announced 24 hours!

#WaxHolidaysCalendar #NFTGiveaway #ContestAlert #waxfam #FTX #WorldCup #Crypto 

@coinkit_ mon 10 450 BTC https://t.co/8Dw1wS7PZX",HailanHusam,,,[],2,,False,75,541,0,2022-10-29 14:46:32+00:00,3142,False,False,1285,,False,310,False,en,Twitter for Android,,w
1601530142782021632,2022-12-10 10:51:55+00:00,"Today is all about keeping warm, being on call for @OFFICIALWMAS &amp; cheering on the @England football team 🏴󠁧󠁢󠁥󠁮󠁧󠁿 Good luck #England in the #WorldCup quarter final ⚽️ https://t.co/1O0nDlzPia",alveleycfr,Alveley Community First Responders are a team of volunteers trained by West Midlands Ambulance Service providing emergency care to people in our #community #CFR,"Alveley, Shropshire, England",[],2,,False,638,996,14,2015-06-02 11:12:09+00:00,3934,True,False,2291,,False,0,False,en,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000024F04B4CC40>, id='72f268fe67619bb2', url='https://api.twitter.com/1.1/geo/id/72f268fe67619bb2.json', place_type='city', name='Alveley', full_name='Alveley, England', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000024F04B4CC40>, type='Polygon', coordinates=[[[-2.356347, 52.4531], [-2.3428458, 52.4531], [-2.3428458, 52.4626977], [-2.356347, 52.4626977]]]), attributes={})",w
1601530109915107328,2022-12-10 10:51:47+00:00,"Available ticket England vs France

Category 2
Block 524
Transferable

Cash only, meeting is at Al Bayt

#FIFAWorldCup  #Qatar2022     #WorldCup2022 #eng  #fra  #football #tickets #qatar #Worldcup #lusail #goal #messi #tickets https://t.co/LUiQ9YtQKF",abdallah_rm11,Real Madrid blogger | Contenido de fútbol ⚽️ | Sports Management🎓 | Football Tickets🎟 | PR💼 | DM for business/personal inquiries | 🇪🇸🇮🇶🇱🇧,"Barcelona, Spain",[],0,,False,9779,765,2,2011-03-16 14:02:58+00:00,891,True,False,22808,,False,0,False,en,Twitter for iPhone,"Place(_api=<tweepy.api.API object at 0x0000024F04B4CC40>, id='003941d92d5d23b8', url='https://api.twitter.com/1.1/geo/id/003941d92d5d23b8.json', place_type='admin', name='Al Wakra', full_name='Al Wakra, Qatar', country_code='QA', country='Qatar', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000024F04B4CC40>, type='Polygon', coordinates=[[[51.1085051, 24.5563659], [51.6214602, 24.5563659], [51.6214602, 25.2310213], [51.1085051, 25.2310213]]]), attributes={})",w
1601530104181821440,2022-12-10 10:51:46+00:00,"#Messi is the man for the crucial moments. The passion, this joy - he really wants it. All of Argentina wishes him the #WorldCup title and I'm sure many others do it as well.",jibril_Aminu_,Ahlus-Sunnah... Leftie.. Movie freak.. @acmilan Town planner,"Zaria, Kaduna","[{'text': 'Messi', 'indices': [21, 27]}]",1,,False,719,726,3,2013-07-07 19:20:45+00:00,3976,True,False,55929,,False,6693,False,en,Twitter for Android,,w
1601530097017978881,2022-12-10 10:51:44+00:00,"To all those 𝗠𝗲𝘀𝘀𝗶 haters who wished upon 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗮 🇦🇷 to be eliminated, soon you'll have a heart attack  #FIFAWorldCup       #Argentina #Messi𓃵 #WorldCup #NEDARG #Qatar2022 https://t.co/3doZDbBWI8",AkarachiA,,,"[{'text': 'FIFAWorldCup', 'indices': [122, 135]}]",1,,False,136,163,0,2020-11-19 20:30:48+00:00,42231,False,False,20024,,False,2,False,en,Twitter for iPhone,,w
1601530089334005760,2022-12-10 10:51:42+00:00,"#SportsDiplomacy: How is #Switzerland working to ensure that human rights are respected in sport, including the #WorldCup in Qatar ⚽️? On #HumanRightsDay, find out more about 🇨🇭’s commitment to promoting constructive dialogue 👉 https://t.co/BWldSNSoKH #StandUp4HumanRights https://t.co/NjPPGUJDFk",SwissMFAmena,Head of Middle East and North Africa Division 🇨🇭 Federal Department of Foreign Affairs #Switzerland @SwissMFA @EDA_DFAE,,"[{'text': 'SportsDiplomacy', 'indices': [14, 30]}, {'text': 'Switzerland', 'indices': [39, 51]}, {'text': 'WorldCup', 'indices': [126, 135]}]",1,,False,3066,346,27,2020-08-21 07:29:23+00:00,1966,False,True,515,,False,4,False,en,Twitter for iPhone,,w
1601530046824386561,2022-12-10 10:51:32+00:00,"Rekomendasi acrylic photocard holder

1.🔗https://t.co/GxuhKH36WE
2.🔗https://t.co/3asKiHnDeF
3.🔗https://t.co/dNAcsmklWu

- a thread

Tag : TreasureInJakarta• beautiful Christmas • MyschoolPresidentEp2• Celebrate is coming• Top100MostHandsomeFace #ShopeeID #KPOP #WorldCup https://t.co/lkPdTgBTGC",pinkicesnowy,☁️racun/rekomendasi shopee here🌸 | #이제노 ----smile sweeter than honey🐶💗,,[],1,,False,441,676,0,2012-06-11 04:51:37+00:00,14300,False,False,11531,,False,81,False,en,Twitter for Android,,w
1601530030135603201,2022-12-10 10:51:28+00:00,"#ICYMI | #Chelsea winger Raheem Sterling has rejoined the #England squad in #Qatar in time for the heavyweight quarterfinal clash against #France. 

Read on⏬
https://t.co/e6m3KmmmBb

#EnglandVsFrance #FIFAWorldCup #FIFAWorldCup2022 #Qatar #WorldCup",moneycontrolcom,"Sign up for #MCPro for the most useful insights on markets, companies and the economy. https://t.co/wm1FjFktBJ",Mumbai,"[{'text': 'ICYMI', 'indices': [0, 6]}, {'text': 'Chelsea', 'indices': [9, 17]}, {'text': 'England', 'indices': [58, 66]}, {'text': 'Qatar', 'indices': [76, 82]}]",0,,False,1355052,348,3634,2009-08-26 07:55:29+00:00,1195,False,True,389622,,False,0,False,en,Twitter Web App,,w
1601530021906362368,2022-12-10 10:51:26+00:00,"@srinivasiyc @kharge Nehru given away 38,000 square kilometers highly valuable land to Communist China
#Messi𓃵 #IshanKishan #FIFAWorldCup #Messi #CROBRA #Argentina #BANvIND #WorldCup https://t.co/buAD8c25EL",pvbabji,Am Namo Team Member and worked for mission 272+. having 18 years experience in NBFC & 2years experience in Fire &Safety Engineering. Proud To Be In Modi Ji ERA,Visakhapatnam,"[{'text': 'Messi𓃵', 'indices': [103, 110]}]",2,1601522528538988546,False,1418,3224,35,2010-06-16 15:33:01+00:00,108375,True,False,145465,,False,0,False,en,Twitter for Android,,w
